Student ID,Name,Amount Due,Payment Status
STU0063712,Student 63712,18000,Pending
STU0063713,Student 63713,12000,Pending
STU0063714,Student 63714,18000,Pending
STU0063715,Student 63715,12000,Pending
STU0063716,Student 63716,18000,Pending
STU0063717,Student 63717,12000,Paid
STU0063718,Student 63718,18000,Paid
STU0063719,Student 63719,18000,Pending
STU0063720,Student 63720,18000,Pending
STU0063721,Student 63721,25000,Paid
STU0063722,Student 63722,18000,Paid
STU0063723,Student 63723,12000,Pending
STU0063724,Student 63724,25000,Paid
STU0063725,Student 63725,12000,Pending
STU0063726,Student 63726,12000,Paid
STU0063727,Student 63727,12000,Paid
STU0063728,Student 63728,12000,Paid
STU0063729,Student 63729,18000,Paid
STU0063730,Student 63730,12000,Pending
STU0063731,Student 63731,25000,Paid
STU0063732,Student 63732,18000,Paid
STU0063733,Student 63733,18000,Paid
STU0063734,Student 63734,25000,Pending
STU0063735,Student 63735,18000,Paid
STU0063736,Student 63736,18000,Pending
STU0063737,Student 63737,18000,Paid
STU0063738,Student 63738,18000,Paid
STU0063739,Student 63739,12000,Pending
STU0063740,Student 63740,12000,Paid
STU0063741,Student 63741,12000,Paid
STU0063742,Student 63742,18000,Pending
STU0063743,Student 63743,25000,Pending
STU0063744,Student 63744,25000,Pending
STU0063745,Student 63745,25000,Paid
STU0063746,Student 63746,18000,Pending
STU0063747,Student 63747,25000,Pending
STU0063748,Student 63748,18000,Paid
STU0063749,Student 63749,18000,Paid
STU0063750,Student 63750,12000,Pending
STU0063751,Student 63751,18000,Paid
STU0063752,Student 63752,18000,Pending
STU0063753,Student 63753,25000,Pending
STU0063754,Student 63754,18000,Paid
STU0063755,Student 63755,12000,Pending
STU0063756,Student 63756,12000,Pending
STU0063757,Student 63757,25000,Paid
STU0063758,Student 63758,18000,Paid
STU0063759,Student 63759,12000,Pending
STU0063760,Student 63760,12000,Pending
STU0063761,Student 63761,25000,Pending
STU0063762,Student 63762,18000,Paid
STU0063763,Student 63763,18000,Pending
STU0063764,Student 63764,12000,Paid
STU0063765,Student 63765,12000,Paid
STU0063766,Student 63766,18000,Paid
STU0063767,Student 63767,12000,Paid
STU0063768,Student 63768,18000,Pending
STU0063769,Student 63769,18000,Paid
STU0063770,Student 63770,12000,Pending
STU0063771,Student 63771,18000,Paid
STU0063772,Student 63772,18000,Paid
STU0063773,Student 63773,12000,Pending
STU0063774,Student 63774,12000,Paid
STU0063775,Student 63775,25000,Pending
STU0063776,Student 63776,25000,Pending
STU0063777,Student 63777,25000,Paid
STU0063778,Student 63778,25000,Paid
STU0063779,Student 63779,12000,Paid
STU0063780,Student 63780,25000,Paid
STU0063781,Student 63781,12000,Pending
STU0063782,Student 63782,18000,Paid
STU0063783,Student 63783,18000,Paid
STU0063784,Student 63784,25000,Pending
STU0063785,Student 63785,12000,Paid
STU0063786,Student 63786,12000,Pending
STU0063787,Student 63787,12000,Paid
STU0063788,Student 63788,12000,Pending
STU0063789,Student 63789,18000,Paid
STU0063790,Student 63790,18000,Paid
STU0063791,Student 63791,12000,Paid
STU0063792,Student 63792,18000,Paid
STU0063793,Student 63793,18000,Paid
STU0063794,Student 63794,18000,Pending
STU0063795,Student 63795,25000,Pending
STU0063796,Student 63796,18000,Paid
STU0063797,Student 63797,12000,Paid
STU0063798,Student 63798,18000,Pending
STU0063799,Student 63799,18000,Pending
STU0063800,Student 63800,12000,Paid
STU0063801,Student 63801,25000,Paid
STU0063802,Student 63802,18000,Pending
STU0063803,Student 63803,18000,Paid
STU0063804,Student 63804,18000,Paid
STU0063805,Student 63805,12000,Paid
STU0063806,Student 63806,25000,Pending
STU0063807,Student 63807,18000,Paid
STU0063808,Student 63808,12000,Paid
STU0063809,Student 63809,25000,Paid
STU0063810,Student 63810,12000,Pending
STU0063811,Student 63811,12000,Paid
STU0063812,Student 63812,18000,Paid
STU0063813,Student 63813,12000,Pending
STU0063814,Student 63814,25000,Paid
STU0063815,Student 63815,25000,Paid
STU0063816,Student 63816,18000,Pending
STU0063817,Student 63817,25000,Pending
STU0063818,Student 63818,18000,Paid
STU0063819,Student 63819,18000,Paid
STU0063820,Student 63820,18000,Pending
STU0063821,Student 63821,12000,Paid
STU0063822,Student 63822,18000,Paid
STU0063823,Student 63823,25000,Paid
STU0063824,Student 63824,18000,Pending
STU0063825,Student 63825,25000,Paid
STU0063826,Student 63826,25000,Paid
STU0063827,Student 63827,25000,Pending
STU0063828,Student 63828,12000,Pending
STU0063829,Student 63829,12000,Paid
STU0063830,Student 63830,25000,Pending
STU0063831,Student 63831,18000,Paid
STU0063832,Student 63832,18000,Pending
STU0063833,Student 63833,18000,Pending
STU0063834,Student 63834,12000,Paid
STU0063835,Student 63835,12000,Pending
STU0063836,Student 63836,25000,Pending
STU0063837,Student 63837,25000,Paid
STU0063838,Student 63838,18000,Paid
STU0063839,Student 63839,18000,Paid
STU0063840,Student 63840,12000,Paid
STU0063841,Student 63841,25000,Pending
STU0063842,Student 63842,25000,Pending
STU0063843,Student 63843,12000,Paid
STU0063844,Student 63844,18000,Pending
STU0063845,Student 63845,18000,Pending
STU0063846,Student 63846,25000,Pending
STU0063847,Student 63847,18000,Pending
STU0063848,Student 63848,25000,Pending
STU0063849,Student 63849,12000,Paid
STU0063850,Student 63850,25000,Paid
STU0063851,Student 63851,25000,Paid
STU0063852,Student 63852,25000,Pending
STU0063853,Student 63853,12000,Pending
STU0063854,Student 63854,18000,Paid
STU0063855,Student 63855,25000,Paid
STU0063856,Student 63856,25000,Paid
STU0063857,Student 63857,12000,Pending
STU0063858,Student 63858,12000,Pending
STU0063859,Student 63859,12000,Pending
STU0063860,Student 63860,12000,Paid
STU0063861,Student 63861,18000,Paid
STU0063862,Student 63862,25000,Paid
STU0063863,Student 63863,25000,Paid
STU0063864,Student 63864,25000,Pending
STU0063865,Student 63865,25000,Pending
STU0063866,Student 63866,25000,Paid
STU0063867,Student 63867,25000,Pending
STU0063868,Student 63868,18000,Paid
STU0063869,Student 63869,18000,Paid
STU0063870,Student 63870,12000,Paid
STU0063871,Student 63871,18000,Pending
STU0063872,Student 63872,25000,Pending
STU0063873,Student 63873,18000,Paid
STU0063874,Student 63874,12000,Pending
STU0063875,Student 63875,25000,Pending
STU0063876,Student 63876,25000,Paid
STU0063877,Student 63877,12000,Paid
STU0063878,Student 63878,18000,Pending
STU0063879,Student 63879,18000,Pending
STU0063880,Student 63880,18000,Pending
STU0063881,Student 63881,12000,Pending
STU0063882,Student 63882,12000,Paid
STU0063883,Student 63883,18000,Paid
STU0063884,Student 63884,18000,Paid
STU0063885,Student 63885,12000,Pending
STU0063886,Student 63886,18000,Paid
STU0063887,Student 63887,18000,Paid
STU0063888,Student 63888,18000,Paid
STU0063889,Student 63889,18000,Paid
STU0063890,Student 63890,12000,Pending
STU0063891,Student 63891,25000,Paid
STU0063892,Student 63892,25000,Pending
STU0063893,Student 63893,25000,Pending
STU0063894,Student 63894,18000,Paid
STU0063895,Student 63895,12000,Paid
STU0063896,Student 63896,12000,Paid
STU0063897,Student 63897,12000,Pending
STU0063898,Student 63898,12000,Pending
STU0063899,Student 63899,25000,Paid
STU0063900,Student 63900,25000,Pending
STU0063901,Student 63901,18000,Pending
STU0063902,Student 63902,18000,Pending
STU0063903,Student 63903,18000,Pending
STU0063904,Student 63904,25000,Pending
STU0063905,Student 63905,18000,Paid
STU0063906,Student 63906,12000,Pending
STU0063907,Student 63907,12000,Paid
STU0063908,Student 63908,18000,Paid
STU0063909,Student 63909,12000,Pending
STU0063910,Student 63910,12000,Pending
STU0063911,Student 63911,18000,Paid
STU0063912,Student 63912,18000,Paid
STU0063913,Student 63913,18000,Pending
STU0063914,Student 63914,12000,Pending
STU0063915,Student 63915,25000,Pending
STU0063916,Student 63916,12000,Paid
STU0063917,Student 63917,12000,Paid
STU0063918,Student 63918,25000,Paid
STU0063919,Student 63919,25000,Paid
STU0063920,Student 63920,18000,Pending
STU0063921,Student 63921,25000,Pending
STU0063922,Student 63922,25000,Paid
STU0063923,Student 63923,25000,Paid
STU0063924,Student 63924,25000,Paid
STU0063925,Student 63925,18000,Pending
STU0063926,Student 63926,18000,Pending
STU0063927,Student 63927,18000,Paid
STU0063928,Student 63928,12000,Pending
STU0063929,Student 63929,12000,Pending
STU0063930,Student 63930,25000,Pending
STU0063931,Student 63931,12000,Pending
STU0063932,Student 63932,18000,Pending
STU0063933,Student 63933,12000,Pending
STU0063934,Student 63934,18000,Pending
STU0063935,Student 63935,18000,Pending
STU0063936,Student 63936,12000,Pending
STU0063937,Student 63937,25000,Pending
STU0063938,Student 63938,18000,Pending
STU0063939,Student 63939,18000,Paid
STU0063940,Student 63940,18000,Pending
STU0063941,Student 63941,18000,Pending
STU0063942,Student 63942,25000,Pending
STU0063943,Student 63943,12000,Pending
STU0063944,Student 63944,12000,Paid
STU0063945,Student 63945,12000,Paid
STU0063946,Student 63946,18000,Pending
STU0063947,Student 63947,12000,Paid
STU0063948,Student 63948,18000,Pending
STU0063949,Student 63949,12000,Pending
STU0063950,Student 63950,18000,Pending
STU0063951,Student 63951,25000,Pending
STU0063952,Student 63952,18000,Paid
STU0063953,Student 63953,18000,Paid
STU0063954,Student 63954,25000,Pending
STU0063955,Student 63955,25000,Paid
STU0063956,Student 63956,18000,Paid
STU0063957,Student 63957,12000,Paid
STU0063958,Student 63958,18000,Pending
STU0063959,Student 63959,12000,Paid
STU0063960,Student 63960,12000,Paid
STU0063961,Student 63961,12000,Paid
STU0063962,Student 63962,25000,Pending
STU0063963,Student 63963,12000,Paid
STU0063964,Student 63964,12000,Pending
STU0063965,Student 63965,12000,Paid
STU0063966,Student 63966,25000,Pending
STU0063967,Student 63967,18000,Paid
STU0063968,Student 63968,18000,Pending
STU0063969,Student 63969,25000,Pending
STU0063970,Student 63970,25000,Paid
STU0063971,Student 63971,18000,Pending
STU0063972,Student 63972,18000,Paid
STU0063973,Student 63973,12000,Pending
STU0063974,Student 63974,25000,Pending
STU0063975,Student 63975,12000,Pending
STU0063976,Student 63976,18000,Paid
STU0063977,Student 63977,12000,Paid
STU0063978,Student 63978,18000,Paid
STU0063979,Student 63979,18000,Pending
STU0063980,Student 63980,18000,Pending
STU0063981,Student 63981,18000,Pending
STU0063982,Student 63982,18000,Pending
STU0063983,Student 63983,12000,Pending
STU0063984,Student 63984,25000,Paid
STU0063985,Student 63985,18000,Paid
STU0063986,Student 63986,25000,Pending
STU0063987,Student 63987,18000,Pending
STU0063988,Student 63988,12000,Paid
STU0063989,Student 63989,18000,Pending
STU0063990,Student 63990,12000,Paid
STU0063991,Student 63991,25000,Paid
STU0063992,Student 63992,12000,Pending
STU0063993,Student 63993,18000,Pending
STU0063994,Student 63994,12000,Paid
STU0063995,Student 63995,12000,Paid
STU0063996,Student 63996,12000,Paid
STU0063997,Student 63997,18000,Pending
STU0063998,Student 63998,18000,Paid
STU0063999,Student 63999,18000,Pending
STU0064000,Student 64000,18000,Paid
STU0064001,Student 64001,25000,Pending
STU0064002,Student 64002,12000,Pending
STU0064003,Student 64003,25000,Pending
STU0064004,Student 64004,25000,Pending
STU0064005,Student 64005,12000,Paid
STU0064006,Student 64006,18000,Paid
STU0064007,Student 64007,25000,Pending
STU0064008,Student 64008,25000,Pending
STU0064009,Student 64009,18000,Pending
STU0064010,Student 64010,12000,Paid
STU0064011,Student 64011,25000,Paid
STU0064012,Student 64012,18000,Paid
STU0064013,Student 64013,25000,Paid
STU0064014,Student 64014,25000,Pending
STU0064015,Student 64015,18000,Pending
STU0064016,Student 64016,25000,Pending
STU0064017,Student 64017,18000,Paid
STU0064018,Student 64018,18000,Pending
STU0064019,Student 64019,12000,Paid
STU0064020,Student 64020,12000,Paid
STU0064021,Student 64021,12000,Paid
STU0064022,Student 64022,25000,Paid
STU0064023,Student 64023,25000,Pending
STU0064024,Student 64024,25000,Pending
STU0064025,Student 64025,25000,Pending
STU0064026,Student 64026,18000,Paid
STU0064027,Student 64027,12000,Pending
STU0064028,Student 64028,18000,Pending
STU0064029,Student 64029,18000,Pending
STU0064030,Student 64030,12000,Paid
STU0064031,Student 64031,12000,Pending
STU0064032,Student 64032,12000,Paid
STU0064033,Student 64033,25000,Pending
STU0064034,Student 64034,12000,Pending
STU0064035,Student 64035,25000,Pending
STU0064036,Student 64036,25000,Paid
STU0064037,Student 64037,18000,Pending
STU0064038,Student 64038,18000,Pending
STU0064039,Student 64039,12000,Pending
STU0064040,Student 64040,12000,Pending
STU0064041,Student 64041,18000,Pending
STU0064042,Student 64042,18000,Pending
STU0064043,Student 64043,12000,Paid
STU0064044,Student 64044,18000,Paid
STU0064045,Student 64045,18000,Pending
STU0064046,Student 64046,18000,Paid
STU0064047,Student 64047,12000,Pending
STU0064048,Student 64048,18000,Paid
STU0064049,Student 64049,12000,Pending
STU0064050,Student 64050,12000,Pending
STU0064051,Student 64051,25000,Pending
STU0064052,Student 64052,18000,Pending
STU0064053,Student 64053,25000,Pending
STU0064054,Student 64054,12000,Pending
STU0064055,Student 64055,25000,Paid
STU0064056,Student 64056,25000,Pending
STU0064057,Student 64057,25000,Pending
STU0064058,Student 64058,25000,Paid
STU0064059,Student 64059,25000,Paid
STU0064060,Student 64060,25000,Pending
STU0064061,Student 64061,18000,Pending
STU0064062,Student 64062,12000,Pending
STU0064063,Student 64063,18000,Paid
STU0064064,Student 64064,12000,Paid
STU0064065,Student 64065,18000,Paid
STU0064066,Student 64066,25000,Pending
STU0064067,Student 64067,25000,Paid
STU0064068,Student 64068,18000,Paid
STU0064069,Student 64069,18000,Paid
STU0064070,Student 64070,18000,Paid
STU0064071,Student 64071,18000,Paid
STU0064072,Student 64072,25000,Paid
STU0064073,Student 64073,12000,Pending
STU0064074,Student 64074,12000,Pending
STU0064075,Student 64075,25000,Paid
STU0064076,Student 64076,25000,Pending
STU0064077,Student 64077,25000,Paid
STU0064078,Student 64078,25000,Pending
STU0064079,Student 64079,18000,Pending
STU0064080,Student 64080,25000,Pending
STU0064081,Student 64081,12000,Pending
STU0064082,Student 64082,18000,Paid
STU0064083,Student 64083,25000,Pending
STU0064084,Student 64084,18000,Pending
STU0064085,Student 64085,12000,Pending
STU0064086,Student 64086,18000,Paid
STU0064087,Student 64087,25000,Paid
STU0064088,Student 64088,18000,Pending
STU0064089,Student 64089,18000,Pending
STU0064090,Student 64090,12000,Paid
STU0064091,Student 64091,18000,Pending
STU0064092,Student 64092,25000,Paid
STU0064093,Student 64093,18000,Pending
STU0064094,Student 64094,25000,Paid
STU0064095,Student 64095,18000,Pending
STU0064096,Student 64096,25000,Pending
STU0064097,Student 64097,12000,Pending
STU0064098,Student 64098,18000,Pending
STU0064099,Student 64099,12000,Paid
STU0064100,Student 64100,18000,Pending
STU0064101,Student 64101,18000,Paid
STU0064102,Student 64102,25000,Paid
STU0064103,Student 64103,25000,Paid
STU0064104,Student 64104,12000,Pending
STU0064105,Student 64105,25000,Paid
STU0064106,Student 64106,18000,Paid
STU0064107,Student 64107,18000,Paid
STU0064108,Student 64108,12000,Paid
STU0064109,Student 64109,12000,Pending
STU0064110,Student 64110,25000,Pending
STU0064111,Student 64111,18000,Pending
STU0064112,Student 64112,25000,Paid
STU0064113,Student 64113,18000,Pending
STU0064114,Student 64114,18000,Pending
STU0064115,Student 64115,18000,Pending
STU0064116,Student 64116,18000,Paid
STU0064117,Student 64117,18000,Paid
STU0064118,Student 64118,25000,Pending
STU0064119,Student 64119,12000,Pending
STU0064120,Student 64120,12000,Paid
STU0064121,Student 64121,25000,Pending
STU0064122,Student 64122,18000,Pending
STU0064123,Student 64123,18000,Pending
STU0064124,Student 64124,25000,Paid
STU0064125,Student 64125,12000,Pending
STU0064126,Student 64126,12000,Paid
STU0064127,Student 64127,25000,Pending
STU0064128,Student 64128,18000,Pending
STU0064129,Student 64129,12000,Paid
STU0064130,Student 64130,25000,Paid
STU0064131,Student 64131,25000,Paid
STU0064132,Student 64132,18000,Paid
STU0064133,Student 64133,25000,Paid
STU0064134,Student 64134,12000,Pending
STU0064135,Student 64135,18000,Paid
STU0064136,Student 64136,25000,Pending
STU0064137,Student 64137,25000,Paid
STU0064138,Student 64138,18000,Pending
STU0064139,Student 64139,12000,Paid
STU0064140,Student 64140,12000,Pending
STU0064141,Student 64141,18000,Pending
STU0064142,Student 64142,12000,Paid
STU0064143,Student 64143,12000,Paid
STU0064144,Student 64144,25000,Pending
STU0064145,Student 64145,25000,Paid
STU0064146,Student 64146,18000,Pending
STU0064147,Student 64147,25000,Pending
STU0064148,Student 64148,25000,Pending
STU0064149,Student 64149,12000,Pending
STU0064150,Student 64150,12000,Pending
STU0064151,Student 64151,18000,Paid
STU0064152,Student 64152,18000,Pending
STU0064153,Student 64153,18000,Pending
STU0064154,Student 64154,18000,Paid
STU0064155,Student 64155,25000,Paid
STU0064156,Student 64156,25000,Paid
STU0064157,Student 64157,25000,Paid
STU0064158,Student 64158,12000,Pending
STU0064159,Student 64159,25000,Paid
STU0064160,Student 64160,18000,Pending
STU0064161,Student 64161,12000,Pending
STU0064162,Student 64162,25000,Pending
STU0064163,Student 64163,12000,Pending
STU0064164,Student 64164,25000,Pending
STU0064165,Student 64165,25000,Pending
STU0064166,Student 64166,18000,Paid
STU0064167,Student 64167,18000,Pending
STU0064168,Student 64168,18000,Pending
STU0064169,Student 64169,18000,Paid
STU0064170,Student 64170,18000,Paid
STU0064171,Student 64171,18000,Paid
STU0064172,Student 64172,25000,Paid
STU0064173,Student 64173,12000,Pending
STU0064174,Student 64174,18000,Pending
STU0064175,Student 64175,18000,Paid
