Student ID,Student Name,Class,Section,Department,Fee Category,Amount Due,Amount Paid,Balance,Payment Status,Payment Mode,Due Date,Payment Date,Academic Year,Guardian Email,Remarks
STU0001223,Student 1223,10,B,Commerce,Lab,22000,0,22000,Pending,Cash,2026-09-12,2026-08-20,2025-2026,guardian1223@example.com,"Fee record for term 2"
STU0001224,Student 1224,8,A,Arts,Exam,18000,9000,9000,Partial,Cash,2026-03-14,2026-01-26,2025-2026,guardian1224@example.com,"Fee record for term 1"
STU0001225,Student 1225,2,D,Arts,Tuition,25000,0,25000,Overdue,Cheque,2026-09-20,2026-09-10,2025-2026,guardian1225@example.com,"Fee record for term 2"
STU0001226,Student 1226,1,A,Secondary,Activity,30000,0,30000,Overdue,Card,2026-05-16,2026-03-22,2025-2026,guardian1226@example.com,"Fee record for term 3"
STU0001227,Student 1227,4,B,Secondary,Transport,18000,0,18000,Pending,Card,2026-04-17,2026-09-14,2025-2026,guardian1227@example.com,"Fee record for term 3"
STU0001228,Student 1228,4,D,Primary,Transport,15000,0,15000,Pending,NEFT,2026-03-17,2026-08-18,2025-2026,guardian1228@example.com,"Fee record for term 2"
STU0001229,Student 1229,3,C,Primary,Hostel,22000,0,22000,Pending,Cash,2026-08-10,2026-04-18,2025-2026,guardian1229@example.com,"Fee record for term 1"
STU0001230,Student 1230,4,C,Arts,Exam,18000,0,18000,Overdue,Card,2026-07-28,2026-06-26,2025-2026,guardian1230@example.com,"Fee record for term 1"
STU0001231,Student 1231,3,B,Commerce,Transport,18000,0,18000,Pending,NEFT,2026-06-22,2026-02-15,2025-2026,guardian1231@example.com,"Fee record for term 1"
STU0001232,Student 1232,8,D,Science,Lab,12000,0,12000,Waived,Card,2026-05-24,2026-06-16,2025-2026,guardian1232@example.com,"Fee record for term 2"
STU0001233,Student 1233,12,C,Senior,Lab,12000,0,12000,Pending,UPI,2026-05-12,2026-04-15,2025-2026,guardian1233@example.com,"Fee record for term 3"
STU0001234,Student 1234,4,A,Arts,Exam,18000,0,18000,Overdue,Cheque,2026-03-17,2026-03-17,2025-2026,guardian1234@example.com,"Fee record for term 1"
STU0001235,Student 1235,5,D,Primary,Exam,25000,0,25000,Overdue,UPI,2026-04-11,2026-07-10,2025-2026,guardian1235@example.com,"Fee record for term 1"
STU0001236,Student 1236,10,B,Arts,Transport,25000,0,25000,Waived,NEFT,2026-05-15,2026-05-17,2025-2026,guardian1236@example.com,"Fee record for term 3"
STU0001237,Student 1237,8,B,Arts,Exam,18000,0,18000,Overdue,Card,2026-06-17,2026-09-27,2025-2026,guardian1237@example.com,"Fee record for term 1"
STU0001238,Student 1238,12,B,Science,Library,25000,0,25000,Overdue,Cheque,2026-04-28,2026-06-21,2025-2026,guardian1238@example.com,"Fee record for term 2"
STU0001239,Student 1239,12,D,Pre-Primary,Library,22000,0,22000,Overdue,Card,2026-07-18,2026-06-27,2025-2026,guardian1239@example.com,"Fee record for term 3"
STU0001240,Student 1240,8,D,Senior,Transport,15000,0,15000,Overdue,UPI,2026-09-10,2026-05-13,2025-2026,guardian1240@example.com,"Fee record for term 1"
STU0001241,Student 1241,4,A,Pre-Primary,Library,25000,12500,12500,Partial,NEFT,2026-02-23,2026-08-18,2025-2026,guardian1241@example.com,"Fee record for term 2"
STU0001242,Student 1242,12,D,Pre-Primary,Lab,18000,0,18000,Pending,Card,2026-09-17,2026-05-18,2025-2026,guardian1242@example.com,"Fee record for term 3"
STU0001243,Student 1243,10,B,Arts,Hostel,12000,0,12000,Overdue,UPI,2026-02-14,2026-04-10,2025-2026,guardian1243@example.com,"Fee record for term 2"
STU0001244,Student 1244,10,B,Pre-Primary,Activity,30000,0,30000,Overdue,Cheque,2026-05-11,2026-09-15,2025-2026,guardian1244@example.com,"Fee record for term 3"
STU0001245,Student 1245,7,C,Senior,Tuition,18000,0,18000,Waived,UPI,2026-01-18,2026-05-17,2025-2026,guardian1245@example.com,"Fee record for term 1"
STU0001246,Student 1246,12,A,Secondary,Exam,30000,30000,0,Paid,Card,2026-05-19,2026-07-24,2025-2026,guardian1246@example.com,"Fee record for term 3"
STU0001247,Student 1247,11,B,Arts,Library,22000,0,22000,Waived,UPI,2026-04-13,2026-04-13,2025-2026,guardian1247@example.com,"Fee record for term 3"
STU0001248,Student 1248,5,C,Primary,Hostel,18000,0,18000,Pending,Cheque,2026-02-21,2026-04-12,2025-2026,guardian1248@example.com,"Fee record for term 3"
STU0001249,Student 1249,6,C,Secondary,Activity,12000,3000,9000,Partial,NEFT,2026-08-21,2026-03-20,2025-2026,guardian1249@example.com,"Fee record for term 2"
STU0001250,Student 1250,8,A,Arts,Library,12000,12000,0,Paid,Card,2026-02-24,2026-04-14,2025-2026,guardian1250@example.com,"Fee record for term 1"
STU0001251,Student 1251,2,B,Science,Library,12000,0,12000,Pending,Cash,2026-05-16,2026-03-16,2025-2026,guardian1251@example.com,"Fee record for term 1"
STU0001252,Student 1252,2,B,Commerce,Lab,15000,0,15000,Overdue,NEFT,2026-03-23,2026-09-14,2025-2026,guardian1252@example.com,"Fee record for term 2"
STU0001253,Student 1253,8,D,Commerce,Hostel,12000,0,12000,Pending,Card,2026-01-19,2026-06-12,2025-2026,guardian1253@example.com,"Fee record for term 2"
STU0001254,Student 1254,3,C,Pre-Primary,Lab,25000,0,25000,Pending,Card,2026-09-16,2026-06-12,2025-2026,guardian1254@example.com,"Fee record for term 3"
STU0001255,Student 1255,4,A,Science,Hostel,12000,9000,3000,Partial,Card,2026-03-26,2026-04-13,2025-2026,guardian1255@example.com,"Fee record for term 3"
STU0001256,Student 1256,1,A,Commerce,Exam,15000,11250,3750,Partial,Cheque,2026-04-19,2026-03-13,2025-2026,guardian1256@example.com,"Fee record for term 3"
STU0001257,Student 1257,4,C,Secondary,Transport,22000,16500,5500,Partial,Card,2026-03-26,2026-02-13,2025-2026,guardian1257@example.com,"Fee record for term 1"
STU0001258,Student 1258,4,C,Senior,Exam,12000,12000,0,Paid,NEFT,2026-04-23,2026-03-28,2025-2026,guardian1258@example.com,"Fee record for term 2"
STU0001259,Student 1259,5,B,Primary,Exam,22000,0,22000,Overdue,UPI,2026-05-12,2026-08-10,2025-2026,guardian1259@example.com,"Fee record for term 2"
STU0001260,Student 1260,12,B,Commerce,Library,30000,0,30000,Pending,NEFT,2026-07-27,2026-03-25,2025-2026,guardian1260@example.com,"Fee record for term 2"
STU0001261,Student 1261,1,D,Commerce,Exam,18000,0,18000,Overdue,UPI,2026-08-21,2026-04-14,2025-2026,guardian1261@example.com,"Fee record for term 2"
STU0001262,Student 1262,1,D,Science,Exam,22000,0,22000,Waived,Cash,2026-04-14,2026-03-25,2025-2026,guardian1262@example.com,"Fee record for term 2"
STU0001263,Student 1263,1,C,Primary,Hostel,30000,7500,22500,Partial,Cash,2026-03-14,2026-04-16,2025-2026,guardian1263@example.com,"Fee record for term 3"
STU0001264,Student 1264,1,D,Senior,Lab,18000,18000,0,Paid,NEFT,2026-04-17,2026-08-18,2025-2026,guardian1264@example.com,"Fee record for term 2"
STU0001265,Student 1265,6,B,Pre-Primary,Tuition,12000,0,12000,Pending,Cash,2026-01-12,2026-04-24,2025-2026,guardian1265@example.com,"Fee record for term 2"
STU0001266,Student 1266,9,C,Senior,Exam,25000,25000,0,Paid,NEFT,2026-02-17,2026-07-28,2025-2026,guardian1266@example.com,"Fee record for term 3"
STU0001267,Student 1267,12,A,Commerce,Transport,30000,22500,7500,Partial,Cheque,2026-08-11,2026-04-20,2025-2026,guardian1267@example.com,"Fee record for term 3"
STU0001268,Student 1268,4,C,Commerce,Library,22000,0,22000,Waived,NEFT,2026-06-23,2026-06-21,2025-2026,guardian1268@example.com,"Fee record for term 3"
STU0001269,Student 1269,11,C,Arts,Lab,22000,0,22000,Pending,NEFT,2026-09-13,2026-04-10,2025-2026,guardian1269@example.com,"Fee record for term 2"
STU0001270,Student 1270,1,A,Pre-Primary,Lab,22000,5500,16500,Partial,Cheque,2026-09-14,2026-05-28,2025-2026,guardian1270@example.com,"Fee record for term 2"
STU0001271,Student 1271,5,B,Pre-Primary,Hostel,25000,25000,0,Paid,UPI,2026-01-12,2026-04-17,2025-2026,guardian1271@example.com,"Fee record for term 2"
STU0001272,Student 1272,6,B,Primary,Transport,30000,0,30000,Overdue,Card,2026-06-18,2026-04-20,2025-2026,guardian1272@example.com,"Fee record for term 1"
STU0001273,Student 1273,7,D,Secondary,Hostel,18000,9000,9000,Partial,UPI,2026-04-25,2026-01-22,2025-2026,guardian1273@example.com,"Fee record for term 2"
STU0001274,Student 1274,8,B,Commerce,Activity,18000,18000,0,Paid,NEFT,2026-07-17,2026-04-15,2025-2026,guardian1274@example.com,"Fee record for term 3"
STU0001275,Student 1275,6,D,Arts,Lab,30000,0,30000,Pending,UPI,2026-02-18,2026-09-12,2025-2026,guardian1275@example.com,"Fee record for term 1"
STU0001276,Student 1276,10,C,Secondary,Transport,22000,0,22000,Pending,Card,2026-09-23,2026-09-18,2025-2026,guardian1276@example.com,"Fee record for term 1"
STU0001277,Student 1277,2,D,Science,Exam,15000,0,15000,Overdue,Card,2026-03-10,2026-07-13,2025-2026,guardian1277@example.com,"Fee record for term 3"
STU0001278,Student 1278,6,B,Secondary,Exam,15000,0,15000,Pending,Card,2026-06-11,2026-09-21,2025-2026,guardian1278@example.com,"Fee record for term 1"
STU0001279,Student 1279,8,C,Commerce,Lab,12000,0,12000,Pending,Card,2026-02-11,2026-09-24,2025-2026,guardian1279@example.com,"Fee record for term 3"
STU0001280,Student 1280,7,B,Commerce,Hostel,18000,0,18000,Waived,Cheque,2026-07-22,2026-09-23,2025-2026,guardian1280@example.com,"Fee record for term 1"
STU0001281,Student 1281,8,C,Primary,Activity,25000,0,25000,Overdue,Cash,2026-04-28,2026-05-24,2025-2026,guardian1281@example.com,"Fee record for term 3"
STU0001282,Student 1282,12,A,Pre-Primary,Exam,18000,18000,0,Paid,UPI,2026-07-13,2026-03-21,2025-2026,guardian1282@example.com,"Fee record for term 2"
STU0001283,Student 1283,4,C,Secondary,Exam,15000,15000,0,Paid,Cash,2026-05-19,2026-09-22,2025-2026,guardian1283@example.com,"Fee record for term 1"
STU0001284,Student 1284,11,B,Commerce,Transport,18000,0,18000,Overdue,Card,2026-04-19,2026-02-27,2025-2026,guardian1284@example.com,"Fee record for term 2"
STU0001285,Student 1285,4,D,Senior,Hostel,15000,0,15000,Waived,Cheque,2026-06-20,2026-05-13,2025-2026,guardian1285@example.com,"Fee record for term 1"
STU0001286,Student 1286,2,D,Secondary,Library,18000,18000,0,Paid,UPI,2026-06-13,2026-08-12,2025-2026,guardian1286@example.com,"Fee record for term 3"
STU0001287,Student 1287,1,B,Primary,Tuition,30000,15000,15000,Partial,NEFT,2026-02-27,2026-04-12,2025-2026,guardian1287@example.com,"Fee record for term 1"
STU0001288,Student 1288,7,D,Arts,Activity,22000,22000,0,Paid,UPI,2026-08-18,2026-08-15,2025-2026,guardian1288@example.com,"Fee record for term 3"
STU0001289,Student 1289,9,B,Secondary,Exam,12000,0,12000,Overdue,Card,2026-03-12,2026-05-20,2025-2026,guardian1289@example.com,"Fee record for term 3"
STU0001290,Student 1290,11,B,Primary,Tuition,12000,0,12000,Pending,Cheque,2026-03-16,2026-05-21,2025-2026,guardian1290@example.com,"Fee record for term 1"
STU0001291,Student 1291,1,A,Secondary,Exam,30000,30000,0,Paid,Cash,2026-06-25,2026-08-20,2025-2026,guardian1291@example.com,"Fee record for term 1"
STU0001292,Student 1292,12,D,Commerce,Tuition,15000,15000,0,Paid,Cash,2026-07-14,2026-05-25,2025-2026,guardian1292@example.com,"Fee record for term 3"
STU0001293,Student 1293,11,D,Science,Hostel,15000,0,15000,Waived,Cash,2026-04-18,2026-03-26,2025-2026,guardian1293@example.com,"Fee record for term 1"
STU0001294,Student 1294,1,A,Science,Tuition,30000,30000,0,Paid,Card,2026-04-14,2026-07-27,2025-2026,guardian1294@example.com,"Fee record for term 3"
STU0001295,Student 1295,4,C,Primary,Lab,15000,11250,3750,Partial,NEFT,2026-06-12,2026-08-28,2025-2026,guardian1295@example.com,"Fee record for term 3"
STU0001296,Student 1296,10,A,Pre-Primary,Exam,22000,0,22000,Waived,Cash,2026-04-20,2026-04-25,2025-2026,guardian1296@example.com,"Fee record for term 3"
STU0001297,Student 1297,5,A,Senior,Hostel,12000,0,12000,Overdue,Card,2026-05-26,2026-02-17,2025-2026,guardian1297@example.com,"Fee record for term 3"
STU0001298,Student 1298,6,C,Arts,Library,22000,22000,0,Paid,Cheque,2026-07-28,2026-05-12,2025-2026,guardian1298@example.com,"Fee record for term 3"
STU0001299,Student 1299,4,D,Commerce,Activity,22000,0,22000,Waived,NEFT,2026-02-26,2026-07-24,2025-2026,guardian1299@example.com,"Fee record for term 1"
STU0001300,Student 1300,9,D,Senior,Transport,30000,7500,22500,Partial,Cash,2026-08-24,2026-07-18,2025-2026,guardian1300@example.com,"Fee record for term 2"
STU0001301,Student 1301,4,A,Science,Hostel,30000,0,30000,Pending,Card,2026-06-26,2026-07-10,2025-2026,guardian1301@example.com,"Fee record for term 3"
STU0001302,Student 1302,2,B,Science,Transport,18000,0,18000,Waived,UPI,2026-01-26,2026-03-26,2025-2026,guardian1302@example.com,"Fee record for term 2"
STU0001303,Student 1303,8,D,Science,Hostel,22000,22000,0,Paid,Card,2026-09-13,2026-02-23,2025-2026,guardian1303@example.com,"Fee record for term 3"
STU0001304,Student 1304,4,B,Pre-Primary,Library,18000,0,18000,Pending,Cheque,2026-05-25,2026-06-17,2025-2026,guardian1304@example.com,"Fee record for term 2"
STU0001305,Student 1305,7,B,Science,Activity,18000,0,18000,Pending,UPI,2026-04-13,2026-09-10,2025-2026,guardian1305@example.com,"Fee record for term 2"
STU0001306,Student 1306,9,B,Senior,Exam,12000,9000,3000,Partial,NEFT,2026-08-10,2026-04-27,2025-2026,guardian1306@example.com,"Fee record for term 1"
STU0001307,Student 1307,10,B,Senior,Hostel,15000,3750,11250,Partial,UPI,2026-04-13,2026-01-19,2025-2026,guardian1307@example.com,"Fee record for term 1"
STU0001308,Student 1308,4,B,Senior,Lab,18000,18000,0,Paid,Cheque,2026-08-11,2026-03-16,2025-2026,guardian1308@example.com,"Fee record for term 2"
STU0001309,Student 1309,3,B,Secondary,Library,30000,30000,0,Paid,Cheque,2026-06-27,2026-06-22,2025-2026,guardian1309@example.com,"Fee record for term 3"
STU0001310,Student 1310,8,A,Primary,Activity,12000,12000,0,Paid,UPI,2026-08-15,2026-09-15,2025-2026,guardian1310@example.com,"Fee record for term 3"
STU0001311,Student 1311,8,D,Pre-Primary,Lab,22000,0,22000,Overdue,Cheque,2026-06-19,2026-06-18,2025-2026,guardian1311@example.com,"Fee record for term 3"
STU0001312,Student 1312,4,D,Senior,Lab,12000,12000,0,Paid,Cash,2026-01-28,2026-04-16,2025-2026,guardian1312@example.com,"Fee record for term 2"
STU0001313,Student 1313,1,D,Arts,Tuition,15000,0,15000,Pending,Cheque,2026-02-14,2026-02-17,2025-2026,guardian1313@example.com,"Fee record for term 3"
STU0001314,Student 1314,6,A,Commerce,Lab,18000,0,18000,Pending,UPI,2026-02-22,2026-02-15,2025-2026,guardian1314@example.com,"Fee record for term 3"
STU0001315,Student 1315,9,C,Secondary,Hostel,12000,0,12000,Pending,UPI,2026-09-27,2026-06-27,2025-2026,guardian1315@example.com,"Fee record for term 2"
STU0001316,Student 1316,7,D,Senior,Activity,12000,0,12000,Waived,UPI,2026-07-12,2026-06-17,2025-2026,guardian1316@example.com,"Fee record for term 2"
STU0001317,Student 1317,12,D,Senior,Library,30000,30000,0,Paid,Cash,2026-08-25,2026-02-20,2025-2026,guardian1317@example.com,"Fee record for term 2"
STU0001318,Student 1318,12,C,Pre-Primary,Hostel,25000,0,25000,Waived,Card,2026-01-11,2026-03-27,2025-2026,guardian1318@example.com,"Fee record for term 2"
STU0001319,Student 1319,12,B,Primary,Transport,15000,0,15000,Pending,Cheque,2026-04-27,2026-06-25,2025-2026,guardian1319@example.com,"Fee record for term 1"
STU0001320,Student 1320,2,C,Primary,Activity,18000,0,18000,Pending,UPI,2026-08-25,2026-01-23,2025-2026,guardian1320@example.com,"Fee record for term 2"
STU0001321,Student 1321,2,A,Science,Tuition,25000,12500,12500,Partial,Card,2026-04-14,2026-04-17,2025-2026,guardian1321@example.com,"Fee record for term 2"
STU0001322,Student 1322,11,B,Commerce,Exam,12000,0,12000,Overdue,UPI,2026-02-27,2026-06-20,2025-2026,guardian1322@example.com,"Fee record for term 3"
STU0001323,Student 1323,3,B,Arts,Lab,22000,0,22000,Waived,Cash,2026-07-16,2026-02-21,2025-2026,guardian1323@example.com,"Fee record for term 1"
STU0001324,Student 1324,2,D,Secondary,Lab,18000,0,18000,Overdue,Card,2026-09-23,2026-03-11,2025-2026,guardian1324@example.com,"Fee record for term 2"
STU0001325,Student 1325,8,A,Secondary,Lab,15000,0,15000,Overdue,Cash,2026-09-12,2026-03-25,2025-2026,guardian1325@example.com,"Fee record for term 2"
STU0001326,Student 1326,12,C,Secondary,Tuition,15000,15000,0,Paid,NEFT,2026-03-14,2026-03-23,2025-2026,guardian1326@example.com,"Fee record for term 2"
STU0001327,Student 1327,8,A,Senior,Lab,15000,15000,0,Paid,Card,2026-04-25,2026-05-24,2025-2026,guardian1327@example.com,"Fee record for term 2"
STU0001328,Student 1328,12,D,Science,Transport,12000,0,12000,Overdue,UPI,2026-08-27,2026-06-20,2025-2026,guardian1328@example.com,"Fee record for term 1"
STU0001329,Student 1329,12,B,Primary,Activity,30000,30000,0,Paid,Cheque,2026-02-27,2026-02-12,2025-2026,guardian1329@example.com,"Fee record for term 1"
STU0001330,Student 1330,6,C,Science,Exam,18000,0,18000,Pending,UPI,2026-04-14,2026-08-17,2025-2026,guardian1330@example.com,"Fee record for term 1"
STU0001331,Student 1331,12,B,Arts,Library,22000,16500,5500,Partial,Card,2026-06-28,2026-06-20,2025-2026,guardian1331@example.com,"Fee record for term 2"
STU0001332,Student 1332,3,B,Arts,Hostel,25000,0,25000,Waived,Cash,2026-04-22,2026-09-10,2025-2026,guardian1332@example.com,"Fee record for term 2"
STU0001333,Student 1333,6,D,Secondary,Hostel,30000,0,30000,Pending,NEFT,2026-07-16,2026-06-14,2025-2026,guardian1333@example.com,"Fee record for term 3"
STU0001334,Student 1334,6,A,Commerce,Hostel,18000,0,18000,Waived,UPI,2026-09-24,2026-02-11,2025-2026,guardian1334@example.com,"Fee record for term 3"
STU0001335,Student 1335,4,D,Arts,Activity,22000,0,22000,Waived,UPI,2026-08-18,2026-07-10,2025-2026,guardian1335@example.com,"Fee record for term 3"
STU0001336,Student 1336,5,D,Science,Tuition,15000,11250,3750,Partial,Cheque,2026-02-12,2026-06-11,2025-2026,guardian1336@example.com,"Fee record for term 1"
STU0001337,Student 1337,3,B,Commerce,Hostel,25000,0,25000,Waived,NEFT,2026-06-23,2026-05-16,2025-2026,guardian1337@example.com,"Fee record for term 1"
STU0001338,Student 1338,7,B,Primary,Library,25000,0,25000,Waived,Cash,2026-03-27,2026-05-14,2025-2026,guardian1338@example.com,"Fee record for term 3"
STU0001339,Student 1339,4,B,Pre-Primary,Library,18000,9000,9000,Partial,Card,2026-08-18,2026-01-21,2025-2026,guardian1339@example.com,"Fee record for term 3"
STU0001340,Student 1340,1,D,Commerce,Exam,22000,0,22000,Overdue,Card,2026-05-14,2026-01-19,2025-2026,guardian1340@example.com,"Fee record for term 3"
STU0001341,Student 1341,1,C,Secondary,Hostel,18000,0,18000,Overdue,Cash,2026-09-24,2026-05-21,2025-2026,guardian1341@example.com,"Fee record for term 2"
STU0001342,Student 1342,5,B,Commerce,Lab,22000,0,22000,Waived,Cheque,2026-08-12,2026-02-28,2025-2026,guardian1342@example.com,"Fee record for term 2"
STU0001343,Student 1343,5,C,Pre-Primary,Exam,15000,15000,0,Paid,Card,2026-09-11,2026-01-13,2025-2026,guardian1343@example.com,"Fee record for term 1"
STU0001344,Student 1344,10,A,Senior,Transport,15000,0,15000,Pending,NEFT,2026-03-17,2026-08-12,2025-2026,guardian1344@example.com,"Fee record for term 3"
STU0001345,Student 1345,9,A,Science,Library,30000,30000,0,Paid,UPI,2026-08-26,2026-06-27,2025-2026,guardian1345@example.com,"Fee record for term 2"
STU0001346,Student 1346,2,B,Arts,Activity,25000,25000,0,Paid,Card,2026-09-13,2026-09-22,2025-2026,guardian1346@example.com,"Fee record for term 1"
STU0001347,Student 1347,9,C,Secondary,Lab,22000,16500,5500,Partial,UPI,2026-01-17,2026-03-16,2025-2026,guardian1347@example.com,"Fee record for term 1"
STU0001348,Student 1348,11,A,Primary,Transport,12000,0,12000,Pending,Card,2026-02-13,2026-03-11,2025-2026,guardian1348@example.com,"Fee record for term 3"
STU0001349,Student 1349,1,A,Primary,Exam,12000,0,12000,Waived,Cheque,2026-02-11,2026-07-11,2025-2026,guardian1349@example.com,"Fee record for term 2"
STU0001350,Student 1350,10,A,Primary,Lab,15000,0,15000,Pending,UPI,2026-03-11,2026-03-16,2025-2026,guardian1350@example.com,"Fee record for term 3"
STU0001351,Student 1351,3,A,Arts,Library,25000,12500,12500,Partial,Cash,2026-07-28,2026-07-22,2025-2026,guardian1351@example.com,"Fee record for term 1"
