Student ID,Student Name,Department,Fee Category,Amount Due,Amount Paid,Payment Status,Due Date,Remarks
STU001841,Student 1841,Secondary,Tuition,18000,9000,Partial,2026-05-15,Term 3 fee record
STU001842,Student 1842,Commerce,Tuition,18000,0,Pending,2026-06-15,Term 1 fee record
STU001843,Student 1843,Senior,Tuition,18000,0,Overdue,2026-07-15,Term 2 fee record
STU001844,Student 1844,Secondary,Tuition,12000,12000,Paid,2026-09-15,Term 3 fee record
STU001845,Student 1845,Senior,Tuition,18000,9000,Partial,2026-02-15,Term 1 fee record
STU001846,Student 1846,Primary,Tuition,25000,0,Pending,2026-01-15,Term 2 fee record
STU001847,Student 1847,Senior,Tuition,12000,0,Pending,2026-09-15,Term 3 fee record
STU001848,Student 1848,Secondary,Tuition,18000,0,Overdue,2026-04-15,Term 1 fee record
STU001849,Student 1849,Secondary,Tuition,25000,0,Pending,2026-07-15,Term 2 fee record
STU001850,Student 1850,Commerce,Tuition,25000,12500,Partial,2026-01-15,Term 3 fee record
STU001851,Student 1851,Commerce,Tuition,18000,18000,Paid,2026-04-15,Term 1 fee record
STU001852,Student 1852,Primary,Tuition,25000,25000,Paid,2026-05-15,Term 2 fee record
STU001853,Student 1853,Science,Tuition,12000,6000,Partial,2026-06-15,Term 3 fee record
STU001854,Student 1854,Science,Tuition,25000,25000,Paid,2026-03-15,Term 1 fee record
STU001855,Student 1855,Secondary,Tuition,18000,0,Overdue,2026-01-15,Term 2 fee record
STU001856,Student 1856,Primary,Tuition,12000,6000,Partial,2026-08-15,Term 3 fee record
STU001857,Student 1857,Primary,Tuition,12000,12000,Paid,2026-06-15,Term 1 fee record
STU001858,Student 1858,Secondary,Tuition,12000,0,Overdue,2026-04-15,Term 2 fee record
STU001859,Student 1859,Primary,Tuition,12000,0,Pending,2026-06-15,Term 3 fee record
STU001860,Student 1860,Primary,Tuition,18000,9000,Partial,2026-05-15,Term 1 fee record
STU001861,Student 1861,Secondary,Tuition,12000,0,Pending,2026-02-15,Term 2 fee record
STU001862,Student 1862,Science,Tuition,18000,18000,Paid,2026-02-15,Term 3 fee record
STU001863,Student 1863,Senior,Tuition,18000,18000,Paid,2026-04-15,Term 1 fee record
STU001864,Student 1864,Primary,Tuition,18000,0,Overdue,2026-02-15,Term 2 fee record
STU001865,Student 1865,Senior,Tuition,12000,0,Pending,2026-03-15,Term 3 fee record
STU001866,Student 1866,Secondary,Tuition,18000,0,Overdue,2026-09-15,Term 1 fee record
STU001867,Student 1867,Primary,Tuition,12000,0,Overdue,2026-06-15,Term 2 fee record
STU001868,Student 1868,Secondary,Tuition,18000,0,Pending,2026-08-15,Term 3 fee record
STU001869,Student 1869,Senior,Tuition,25000,0,Overdue,2026-08-15,Term 1 fee record
STU001870,Student 1870,Secondary,Tuition,25000,0,Pending,2026-07-15,Term 2 fee record
STU001871,Student 1871,Science,Tuition,12000,0,Pending,2026-04-15,Term 3 fee record
STU001872,Student 1872,Senior,Tuition,12000,0,Overdue,2026-04-15,Term 1 fee record
STU001873,Student 1873,Senior,Tuition,25000,0,Overdue,2026-04-15,Term 2 fee record
STU001874,Student 1874,Primary,Tuition,25000,12500,Partial,2026-04-15,Term 3 fee record
STU001875,Student 1875,Commerce,Tuition,18000,9000,Partial,2026-04-15,Term 1 fee record
STU001876,Student 1876,Primary,Tuition,12000,6000,Partial,2026-07-15,Term 2 fee record
STU001877,Student 1877,Commerce,Tuition,18000,9000,Partial,2026-07-15,Term 3 fee record
STU001878,Student 1878,Secondary,Tuition,25000,0,Overdue,2026-02-15,Term 1 fee record
STU001879,Student 1879,Senior,Tuition,25000,0,Pending,2026-08-15,Term 2 fee record
STU001880,Student 1880,Primary,Tuition,12000,12000,Paid,2026-03-15,Term 3 fee record
STU001881,Student 1881,Commerce,Tuition,18000,9000,Partial,2026-02-15,Term 1 fee record
STU001882,Student 1882,Secondary,Tuition,12000,0,Pending,2026-07-15,Term 2 fee record
STU001883,Student 1883,Primary,Tuition,12000,0,Overdue,2026-01-15,Term 3 fee record
STU001884,Student 1884,Commerce,Tuition,25000,0,Overdue,2026-09-15,Term 1 fee record
STU001885,Student 1885,Senior,Tuition,12000,0,Pending,2026-03-15,Term 2 fee record
STU001886,Student 1886,Secondary,Tuition,18000,0,Overdue,2026-04-15,Term 3 fee record
STU001887,Student 1887,Commerce,Tuition,25000,0,Pending,2026-05-15,Term 1 fee record
STU001888,Student 1888,Senior,Tuition,12000,6000,Partial,2026-09-15,Term 2 fee record
STU001889,Student 1889,Primary,Tuition,12000,0,Pending,2026-02-15,Term 3 fee record
STU001890,Student 1890,Commerce,Tuition,18000,0,Pending,2026-02-15,Term 1 fee record
STU001891,Student 1891,Primary,Tuition,12000,0,Overdue,2026-07-15,Term 2 fee record
STU001892,Student 1892,Senior,Tuition,18000,18000,Paid,2026-05-15,Term 3 fee record
STU001893,Student 1893,Senior,Tuition,18000,0,Overdue,2026-08-15,Term 1 fee record
STU001894,Student 1894,Primary,Tuition,12000,6000,Partial,2026-05-15,Term 2 fee record
STU001895,Student 1895,Commerce,Tuition,12000,6000,Partial,2026-04-15,Term 3 fee record
STU001896,Student 1896,Commerce,Tuition,18000,18000,Paid,2026-03-15,Term 1 fee record
STU001897,Student 1897,Commerce,Tuition,12000,12000,Paid,2026-06-15,Term 2 fee record
STU001898,Student 1898,Commerce,Tuition,12000,0,Overdue,2026-05-15,Term 3 fee record
STU001899,Student 1899,Commerce,Tuition,18000,0,Overdue,2026-05-15,Term 1 fee record
STU001900,Student 1900,Primary,Tuition,18000,0,Overdue,2026-04-15,Term 2 fee record
STU001901,Student 1901,Secondary,Tuition,25000,0,Overdue,2026-02-15,Term 3 fee record
STU001902,Student 1902,Senior,Tuition,18000,0,Pending,2026-03-15,Term 1 fee record
STU001903,Student 1903,Science,Tuition,18000,18000,Paid,2026-05-15,Term 2 fee record
STU001904,Student 1904,Commerce,Tuition,25000,25000,Paid,2026-02-15,Term 3 fee record
STU001905,Student 1905,Commerce,Tuition,12000,12000,Paid,2026-06-15,Term 1 fee record
STU001906,Student 1906,Science,Tuition,25000,25000,Paid,2026-08-15,Term 2 fee record
STU001907,Student 1907,Science,Tuition,18000,9000,Partial,2026-02-15,Term 3 fee record
STU001908,Student 1908,Secondary,Tuition,12000,0,Overdue,2026-01-15,Term 1 fee record
STU001909,Student 1909,Primary,Tuition,25000,25000,Paid,2026-03-15,Term 2 fee record
STU001910,Student 1910,Science,Tuition,18000,0,Pending,2026-02-15,Term 3 fee record
STU001911,Student 1911,Commerce,Tuition,18000,18000,Paid,2026-03-15,Term 1 fee record
STU001912,Student 1912,Secondary,Tuition,25000,12500,Partial,2026-09-15,Term 2 fee record
STU001913,Student 1913,Commerce,Tuition,18000,0,Pending,2026-02-15,Term 3 fee record
STU001914,Student 1914,Senior,Tuition,18000,0,Overdue,2026-04-15,Term 1 fee record
STU001915,Student 1915,Science,Tuition,25000,25000,Paid,2026-09-15,Term 2 fee record
STU001916,Student 1916,Senior,Tuition,18000,18000,Paid,2026-08-15,Term 3 fee record
STU001917,Student 1917,Senior,Tuition,25000,0,Overdue,2026-04-15,Term 1 fee record
STU001918,Student 1918,Secondary,Tuition,25000,25000,Paid,2026-04-15,Term 2 fee record
STU001919,Student 1919,Secondary,Tuition,12000,6000,Partial,2026-06-15,Term 3 fee record
STU001920,Student 1920,Senior,Tuition,25000,12500,Partial,2026-05-15,Term 1 fee record
STU001921,Student 1921,Senior,Tuition,18000,18000,Paid,2026-01-15,Term 2 fee record
STU001922,Student 1922,Senior,Tuition,18000,0,Overdue,2026-07-15,Term 3 fee record
STU001923,Student 1923,Commerce,Tuition,18000,18000,Paid,2026-01-15,Term 1 fee record
STU001924,Student 1924,Primary,Tuition,25000,25000,Paid,2026-09-15,Term 2 fee record
STU001925,Student 1925,Primary,Tuition,25000,25000,Paid,2026-06-15,Term 3 fee record
STU001926,Student 1926,Commerce,Tuition,12000,0,Pending,2026-09-15,Term 1 fee record
STU001927,Student 1927,Science,Tuition,18000,0,Pending,2026-08-15,Term 2 fee record
STU001928,Student 1928,Senior,Tuition,12000,0,Pending,2026-04-15,Term 3 fee record
STU001929,Student 1929,Science,Tuition,18000,9000,Partial,2026-08-15,Term 1 fee record
STU001930,Student 1930,Senior,Tuition,25000,0,Overdue,2026-04-15,Term 2 fee record
STU001931,Student 1931,Science,Tuition,12000,6000,Partial,2026-04-15,Term 3 fee record
STU001932,Student 1932,Secondary,Tuition,18000,9000,Partial,2026-07-15,Term 1 fee record
STU001933,Student 1933,Secondary,Tuition,12000,12000,Paid,2026-09-15,Term 2 fee record
STU001934,Student 1934,Primary,Tuition,12000,0,Pending,2026-04-15,Term 3 fee record
STU001935,Student 1935,Commerce,Tuition,25000,0,Pending,2026-01-15,Term 1 fee record
STU001936,Student 1936,Senior,Tuition,25000,0,Pending,2026-02-15,Term 2 fee record
STU001937,Student 1937,Primary,Tuition,12000,12000,Paid,2026-05-15,Term 3 fee record
STU001938,Student 1938,Senior,Tuition,25000,0,Pending,2026-03-15,Term 1 fee record
STU001939,Student 1939,Senior,Tuition,12000,0,Pending,2026-06-15,Term 2 fee record
STU001940,Student 1940,Science,Tuition,12000,0,Pending,2026-07-15,Term 3 fee record
STU001941,Student 1941,Science,Tuition,25000,25000,Paid,2026-09-15,Term 1 fee record
STU001942,Student 1942,Senior,Tuition,12000,0,Overdue,2026-04-15,Term 2 fee record
STU001943,Student 1943,Commerce,Tuition,18000,0,Overdue,2026-04-15,Term 3 fee record
STU001944,Student 1944,Science,Tuition,18000,9000,Partial,2026-08-15,Term 1 fee record
STU001945,Student 1945,Commerce,Tuition,18000,9000,Partial,2026-08-15,Term 2 fee record
STU001946,Student 1946,Science,Tuition,18000,18000,Paid,2026-03-15,Term 3 fee record
STU001947,Student 1947,Senior,Tuition,25000,0,Overdue,2026-01-15,Term 1 fee record
STU001948,Student 1948,Secondary,Tuition,12000,0,Overdue,2026-04-15,Term 2 fee record
STU001949,Student 1949,Senior,Tuition,25000,12500,Partial,2026-03-15,Term 3 fee record
STU001950,Student 1950,Commerce,Tuition,25000,0,Overdue,2026-09-15,Term 1 fee record
STU001951,Student 1951,Science,Tuition,12000,6000,Partial,2026-05-15,Term 2 fee record
STU001952,Student 1952,Commerce,Tuition,12000,0,Overdue,2026-01-15,Term 3 fee record
STU001953,Student 1953,Commerce,Tuition,18000,0,Overdue,2026-05-15,Term 1 fee record
STU001954,Student 1954,Commerce,Tuition,12000,0,Overdue,2026-02-15,Term 2 fee record
STU001955,Student 1955,Science,Tuition,12000,0,Overdue,2026-05-15,Term 3 fee record
STU001956,Student 1956,Science,Tuition,25000,25000,Paid,2026-07-15,Term 1 fee record
STU001957,Student 1957,Primary,Tuition,18000,0,Overdue,2026-08-15,Term 2 fee record
STU001958,Student 1958,Primary,Tuition,25000,0,Pending,2026-05-15,Term 3 fee record
STU001959,Student 1959,Primary,Tuition,18000,0,Pending,2026-07-15,Term 1 fee record
STU001960,Student 1960,Science,Tuition,18000,0,Overdue,2026-04-15,Term 2 fee record
STU001961,Student 1961,Primary,Tuition,25000,0,Pending,2026-08-15,Term 3 fee record
STU001962,Student 1962,Primary,Tuition,25000,12500,Partial,2026-08-15,Term 1 fee record
STU001963,Student 1963,Commerce,Tuition,25000,25000,Paid,2026-06-15,Term 2 fee record
STU001964,Student 1964,Secondary,Tuition,18000,0,Overdue,2026-01-15,Term 3 fee record
STU001965,Student 1965,Commerce,Tuition,18000,0,Pending,2026-09-15,Term 1 fee record
STU001966,Student 1966,Senior,Tuition,12000,0,Overdue,2026-09-15,Term 2 fee record
STU001967,Student 1967,Science,Tuition,18000,18000,Paid,2026-04-15,Term 3 fee record
STU001968,Student 1968,Primary,Tuition,25000,25000,Paid,2026-02-15,Term 1 fee record
STU001969,Student 1969,Science,Tuition,12000,0,Pending,2026-05-15,Term 2 fee record
STU001970,Student 1970,Commerce,Tuition,12000,0,Overdue,2026-04-15,Term 3 fee record
STU001971,Student 1971,Commerce,Tuition,18000,0,Pending,2026-06-15,Term 1 fee record
STU001972,Student 1972,Senior,Tuition,18000,0,Overdue,2026-07-15,Term 2 fee record
STU001973,Student 1973,Secondary,Tuition,12000,12000,Paid,2026-05-15,Term 3 fee record
STU001974,Student 1974,Senior,Tuition,18000,18000,Paid,2026-04-15,Term 1 fee record
STU001975,Student 1975,Commerce,Tuition,18000,0,Pending,2026-01-15,Term 2 fee record
STU001976,Student 1976,Secondary,Tuition,18000,9000,Partial,2026-03-15,Term 3 fee record
STU001977,Student 1977,Commerce,Tuition,12000,12000,Paid,2026-04-15,Term 1 fee record
STU001978,Student 1978,Commerce,Tuition,12000,0,Overdue,2026-05-15,Term 2 fee record
STU001979,Student 1979,Senior,Tuition,25000,0,Overdue,2026-02-15,Term 3 fee record
STU001980,Student 1980,Commerce,Tuition,18000,9000,Partial,2026-03-15,Term 1 fee record
STU001981,Student 1981,Science,Tuition,12000,0,Pending,2026-08-15,Term 2 fee record
STU001982,Student 1982,Science,Tuition,12000,12000,Paid,2026-03-15,Term 3 fee record
STU001983,Student 1983,Secondary,Tuition,25000,25000,Paid,2026-04-15,Term 1 fee record
STU001984,Student 1984,Senior,Tuition,12000,6000,Partial,2026-01-15,Term 2 fee record
STU001985,Student 1985,Science,Tuition,12000,0,Overdue,2026-05-15,Term 3 fee record
STU001986,Student 1986,Science,Tuition,25000,0,Overdue,2026-04-15,Term 1 fee record
STU001987,Student 1987,Senior,Tuition,18000,9000,Partial,2026-09-15,Term 2 fee record
STU001988,Student 1988,Secondary,Tuition,12000,12000,Paid,2026-06-15,Term 3 fee record
STU001989,Student 1989,Secondary,Tuition,12000,12000,Paid,2026-09-15,Term 1 fee record
STU001990,Student 1990,Commerce,Tuition,25000,0,Pending,2026-01-15,Term 2 fee record
STU001991,Student 1991,Primary,Tuition,25000,12500,Partial,2026-05-15,Term 3 fee record
STU001992,Student 1992,Primary,Tuition,18000,0,Pending,2026-01-15,Term 1 fee record
STU001993,Student 1993,Senior,Tuition,12000,12000,Paid,2026-08-15,Term 2 fee record
STU001994,Student 1994,Secondary,Tuition,18000,0,Pending,2026-04-15,Term 3 fee record
STU001995,Student 1995,Primary,Tuition,25000,12500,Partial,2026-05-15,Term 1 fee record
STU001996,Student 1996,Commerce,Tuition,12000,12000,Paid,2026-05-15,Term 2 fee record
STU001997,Student 1997,Secondary,Tuition,18000,9000,Partial,2026-03-15,Term 3 fee record
STU001998,Student 1998,Secondary,Tuition,12000,0,Overdue,2026-01-15,Term 1 fee record
STU001999,Student 1999,Senior,Tuition,12000,12000,Paid,2026-07-15,Term 2 fee record
STU002000,Student 2000,Science,Tuition,25000,12500,Partial,2026-07-15,Term 3 fee record
